FAMILY	Agossypii	Dhansenii	Ncrassa	Nfumigata	Pcarinii	Pjirovecii	Rdelemar	Sjaponicus	Spombe	Tdeformans	Umaydis	Scerevisiae	Ylipolytica	Scryophilus	Soctosporus
ORTHOMCL5969	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL5970	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL5971	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL5972	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL5973	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL5974	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL5975	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL5976	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL5977	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL5978	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL5979	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL5980	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL5981	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL5982	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL5983	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL5984	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL5985	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL5986	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL5987	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL5988	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL5989	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL5990	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL5991	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL5992	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL5993	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL5994	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL5995	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL5996	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL5997	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL5998	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL5999	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6000	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6001	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6002	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6003	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6004	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6005	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6006	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6007	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6008	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6009	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6010	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6011	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6012	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6013	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6014	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6015	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6016	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1
ORTHOMCL6017	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6018	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6019	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6020	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6021	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6022	0	0	0	0	0	0	0	1	0	1	0	0	0	1	1
ORTHOMCL6023	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6024	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6025	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6026	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6027	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6028	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6029	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6030	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6031	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6032	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6033	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6034	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6035	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6036	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6037	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6038	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6039	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6040	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6041	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6042	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6043	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6044	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6045	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6046	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6047	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6048	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6049	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6050	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6051	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6052	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6053	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6054	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6055	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6056	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6057	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6058	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6059	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6060	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6061	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6062	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6063	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6064	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6065	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6066	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6067	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6068	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6069	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6070	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6071	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6072	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6073	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6074	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6075	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6076	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6077	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6078	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6079	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6080	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6081	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6082	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6083	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6084	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6085	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6086	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6087	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6088	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6089	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6090	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6091	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6092	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6093	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6094	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6095	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6096	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6097	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6098	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6099	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6100	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6101	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6102	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6103	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6104	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6105	0	0	0	0	0	0	0	0	1	0	1	0	0	1	1
ORTHOMCL6106	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6107	0	0	0	0	0	0	0	0	1	0	0	0	0	2	1
ORTHOMCL6108	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6109	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1
ORTHOMCL6110	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6111	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6112	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6113	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1
ORTHOMCL6114	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6115	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6116	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6117	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6118	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6119	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6120	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6121	0	1	0	0	0	0	0	0	0	0	0	1	0	1	1
ORTHOMCL6122	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6123	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6124	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6125	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6126	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6127	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6128	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6129	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6130	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6131	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6132	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6133	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6134	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6135	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6136	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6137	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6138	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6139	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6140	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6141	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6142	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6143	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6144	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6145	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6146	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6147	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6148	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6149	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6150	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6151	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6152	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6153	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6154	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6155	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6156	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6157	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6158	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6159	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6160	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6161	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6162	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6163	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6164	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6165	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6166	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6167	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6168	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6169	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6170	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6171	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6172	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6173	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1
ORTHOMCL6174	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1
ORTHOMCL6175	0	0	0	0	0	0	0	1	0	0	0	0	0	2	1
ORTHOMCL6176	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1
ORTHOMCL6177	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6178	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6179	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6180	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6181	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6182	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6183	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6184	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6185	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6186	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6187	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6188	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6189	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6190	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6191	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6192	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6193	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6194	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6195	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6196	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6197	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6198	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6199	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6200	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6201	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6202	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6203	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6204	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6205	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6206	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6207	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6208	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6209	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6210	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6211	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6212	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6213	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6214	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6215	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6216	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6217	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6218	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6219	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6220	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6221	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6222	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6223	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6224	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6225	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6226	0	0	0	0	0	0	1	0	1	0	0	0	0	1	1
ORTHOMCL6227	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6228	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6229	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6230	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6231	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6232	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6233	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6234	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6235	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6236	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6237	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6238	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6239	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6240	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6241	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6242	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6243	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6244	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6245	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6246	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6247	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6248	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6249	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6250	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6251	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6252	0	0	0	0	0	0	0	0	2	0	0	0	0	1	1
ORTHOMCL6253	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6254	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6255	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6256	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6257	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6258	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6259	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6260	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6261	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6262	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6263	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6264	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6265	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6266	0	0	0	0	0	0	0	0	1	1	0	0	0	1	1
ORTHOMCL6267	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6268	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6269	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6270	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6271	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6272	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6273	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6274	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6275	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6276	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1
ORTHOMCL6277	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6278	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6279	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6280	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6281	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6282	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6283	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6284	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1
ORTHOMCL6285	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
ORTHOMCL6286	0	0	0	0	0	1	0	1	0	0	0	0	0	1	1
ORTHOMCL6287	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0
ORTHOMCL6288	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0
ORTHOMCL6289	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0
ORTHOMCL6290	0	0	1	1	0	1	1	0	0	0	0	0	0	0	0
ORTHOMCL6291	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0
ORTHOMCL6292	0	0	0	0	0	1	0	1	1	0	0	0	0	1	0
ORTHOMCL6293	0	0	0	0	0	1	0	0	0	1	2	0	0	0	0
ORTHOMCL6294	0	0	1	1	0	1	0	0	0	0	1	0	0	0	0
ORTHOMCL6295	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0
ORTHOMCL6296	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0
ORTHOMCL6297	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
ORTHOMCL6298	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0
ORTHOMCL6299	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
ORTHOMCL6300	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0
ORTHOMCL6301	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0
ORTHOMCL6302	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0
ORTHOMCL6303	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0
ORTHOMCL6304	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0
ORTHOMCL6305	0	0	0	0	2	0	0	0	1	1	0	0	0	0	0
ORTHOMCL6306	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0
